business_status,delivery,dine_in,sub_city,city,province,phone_number,lat,lng,name,place_id,price_level,rating,url,user_rating
OPERATIONAL,FALSE,TRUE,Kecamatan Denpasar Timur,Kota Denpasar,Bali,0,-8.65629,115.22563,MIXUE KRENENG,ChIJ70FU-HNB0i0RDnQ89ddnpko,0,4.2,https://maps.google.com/?cid=5379100982170645518,49
OPERATIONAL,TRUE,TRUE,Kecamatan Sukomanunggal,Kota Surabaya,Jawa Timur,0817-0398-3857,-7.2607837,112.69273,Mixue Ice Cream & Tea - Sukomanunggal,ChIJ70zyQfv_1y0R3THUC1Vg7Tw,0,4.4,https://maps.google.com/?cid=4390271130143044061,14
OPERATIONAL,FALSE,TRUE,Ciranjang,Cianjur Regency,West Java,0,-6.81388,107.25124,Mixue Ciranjang,ChIJ72Uc4y9VaC4RgVqGQegP184,0,4.8,https://maps.google.com/?cid=14904398982012099201,8
OPERATIONAL,FALSE,TRUE,Kecamatan Ciamis,Kabupaten Ciamis,Jawa Barat,0877-9319-1648,-7.327316,108.352776,MIXUE Ciamis,ChIJ745RdkZfby4RWKpPYw3GdXE,0,4.4,https://maps.google.com/?cid=8175658459364043352,78
OPERATIONAL,FALSE,TRUE,Kecamatan Tembalang,Kota Semarang,Jawa Tengah,0821-4499-4900,-7.0133224,110.45064,MIXUE Kedungmundu 162A Semarang,ChIJ7bgsPAONcC4Rbz1WgyBVarU,0,5,https://maps.google.com/?cid=13072354466527067503,817
OPERATIONAL,TRUE,TRUE,Kecamatan Medan Helvetia,Kota Medan,Sumatera Utara,0811-235-260,3.601838,98.64549,MIXUE - KAPTEN MUSLIM,ChIJ7cF9vbkvMTAR9jYJ_LH54cQ,0,4.6,https://maps.google.com/?cid=14186894844026762998,82
OPERATIONAL,FALSE,FALSE,Kecamatan Banjarsari,Kota Surakarta,Jawa Tengah,0,-7.5621634,110.81209,MIXUE YOSODIPURO,ChIJ7cFvrPoXei4R8HxYkEblj2s,0,5,https://maps.google.com/?cid=7750665574960102640,11
OPERATIONAL,FALSE,TRUE,Kecamatan Cikupa,Kabupaten Tangerang,Banten,0,-6.2370853,106.52337,MIXUE - Ice Cream & Tea,ChIJ7eG_YOwHQi4RqB6vzaWU9-o,0,4.9,https://maps.google.com/?cid=16931164763963989672,8
OPERATIONAL,TRUE,TRUE,Kecamatan Lowokwaru,Kota Malang,Jawa Timur,0821-1102-6609,-7.9533052,112.61035,Mixue Sumbersari,ChIJ7SkemWeDeC4Rb-yJWOY-9pw,0,4.6,https://maps.google.com/?cid=11310296673236413551,24
OPERATIONAL,FALSE,FALSE,Kecamatan Denpasar Selatan,Kota Denpasar,Bali,0877-7663-7616,-8.70816,115.19948,MIXUE PEMOGAN (KEPAON),ChIJ85e2cA9B0i0ROEjsYJjFuDk,0,5,https://maps.google.com/?cid=4159291514128451640,5
OPERATIONAL,TRUE,TRUE,Penjaringan,North Jakarta City,Jakarta,0878-7155-4086,-6.1175585,106.78248,Mixue Muara Karang,ChIJ89QjqHMdai4R9qg8hRQONhI,0,4.8,https://maps.google.com/?cid=1312251822722558198,129
OPERATIONAL,FALSE,FALSE,Kecamatan Tanjung Senang,Kota Bandar Lampung,Lampung,0,-5.3612723,105.281456,MIXUE Tanjung Senang,ChIJ8dRVXm_FQC4RO8TKvIk4t_A,0,3.6,https://maps.google.com/?cid=17345394654069834811,23
OPERATIONAL,TRUE,TRUE,Kecamatan Klaten Utara,Kabupaten Klaten,Jawa Tengah,0,-7.6979012,110.606766,MIXUE KLATEN,ChIJ8fMNSPhDei4RM8ZBOfuz3e4,0,4.6,https://maps.google.com/?cid=17212111242458678835,212
OPERATIONAL,FALSE,FALSE,Kecamatan Pekanbaru Kota,Kota Pekanbaru,Riau,0821-1177-7769,0.5304734,101.44968,Mixue Zainal Abidin,ChIJ8yO3TFKt1TER8C-E6cC4rlU,0,5,https://maps.google.com/?cid=6174075277862514672,7
OPERATIONAL,TRUE,TRUE,Kecamatan Tegalsari,Kota Surabaya,Jawa Timur,0813-5875-0351,-7.27616,112.735275,Mixue Ice Cream & Tea - Pandegiling,ChIJ8yo7xeD71y0RXHlCebJnWn0,0,3.9,https://maps.google.com/?cid=9032646018881190236,38
OPERATIONAL,TRUE,TRUE,Kecamatan Mulyorejo,Kota Surabaya,Jawa Timur,0,-7.265565,112.80445,Mixue Ice Cream & Tea - San Antonio,ChIJ8ZXF7CH71y0RmYBP2m3V0Kk,0,4.7,https://maps.google.com/?cid=12236514855356432537,69
OPERATIONAL,FALSE,TRUE,Kecamatan Tambora,Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,0812-1234-1738,-6.153322,106.79573,Mixue Season City Mall,ChIJ92S9VX33aS4Rz_plIWO5O9Q,0,4,https://maps.google.com/?cid=15293020795079883471,25
OPERATIONAL,FALSE,TRUE,Kecamatan Jebres,Kota Surakarta,Jawa Tengah,0821-3919-3075,-7.536592,110.840355,MIXUE Mojosongo,ChIJ93ZCptIXei4RQl0o6mBPv78,2,4.7,https://maps.google.com/?cid=13816849459459939650,380
OPERATIONAL,TRUE,TRUE,Kecamatan Bojongloa Kidul,Kota Bandung,Jawa Barat,0821-1208-3768,-6.953462,107.59867,Mixue Singgasana,ChIJ97_wi__paC4RgODXL6Ia7gU,0,4.6,https://maps.google.com/?cid=427308298536476800,173
OPERATIONAL,FALSE,FALSE,Kecamatan Balaraja,Kabupaten Tangerang,Banten,0813-7600-3487,-6.186441,106.45494,Mixue - Kresek Balaraja,ChIJ977a5lEBQi4RVgI9hnxYnbo,0,4.4,https://maps.google.com/?cid=13447001354249503318,17
OPERATIONAL,FALSE,FALSE,Kecamatan Bangli,Kabupaten Bangli,Bali,0857-3717-0600,-8.466415,115.35187,Mixue Bangli,ChIJ9ahHrRcZ0i0ReoE5dI_u1qo,0,3.4,https://maps.google.com/?cid=12310288931361489274,5
OPERATIONAL,FALSE,TRUE,Kecamatan Setiabudi,Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,0,-6.209259,106.82503,"Mixue, Setiabudi",ChIJ9cDd9Zv1aS4R58HdXLgxDuY,0,5,https://maps.google.com/?cid=16577241946299154919,12
OPERATIONAL,FALSE,TRUE,Kecamatan Mayangan,Kota Probolinggo,Jawa Timur,0,-7.7514696,113.22192,MIXUE,ChIJ9eUxyQat1y0Rj5PkZXj1aOU,0,4.3,https://maps.google.com/?cid=16530732329717765007,33
OPERATIONAL,FALSE,TRUE,Kecamatan Sepatan,Kabupaten Tangerang,Banten,0812-8794-0799,-6.120698,106.5932,MIXUE ROYAL LIVING,ChIJ9WNM9pwBai4R9KtQP_t9h2M,0,3.9,https://maps.google.com/?cid=7171839449663319028,7
OPERATIONAL,TRUE,TRUE,Kecamatan Pedurungan,Kota Semarang,Jawa Tengah,0,-6.9836416,110.45943,Mixue Tlogosari,ChIJ9YVEMPSNcC4RWC4mXYd51-s,0,4.7,https://maps.google.com/?cid=16994185341196185176,279
OPERATIONAL,FALSE,TRUE,Kecamatan Medan Petisah,Kota Medan,Sumatera Utara,0811-235-260,3.5926318,98.653244,Mixue - Ayahanda,ChIJ9ZcdWbgvMTARFk7Lh6HrSzg,0,4.6,https://maps.google.com/?cid=4056594968377773590,28
OPERATIONAL,FALSE,FALSE,Kecamatan Cibinong,Kabupaten Bogor,Jawa Barat,0811-9336-076,-6.495174,106.81173,MIXUE 88 Muara Beres,ChIJ9zFCA8bDaS4RR5FYaTHQkhI,0,4.8,https://maps.google.com/?cid=1338360949921845575,86
OPERATIONAL,FALSE,FALSE,Kecamatan Medan Johor,Kota Medan,Sumatera Utara,0,3.540762,98.662766,Mixue Karya Wisata,ChIJA0jdl8ExMTARG3UFaxA1pmU,0,4,https://maps.google.com/?cid=7324600188595959067,1
OPERATIONAL,TRUE,TRUE,Cihideung,Tasikmalaya Regency,West Java,0895-3209-80722,-7.342586,108.21646,MIXUE Asia Plaza Tasikmalaya,ChIJA2kiCjVXby4Rk45O4DVpuoY,0,4.6,https://maps.google.com/?cid=9708187626867953299,70
OPERATIONAL,TRUE,TRUE,Kecamatan Cihampelas,Kabupaten Bandung Barat,Jawa Barat,0811-2189-188,-6.9252753,107.4792,Mixue Cihampelas KBB,ChIJa4pby3vlaC4RGwwYQoniikg,0,5,https://maps.google.com/?cid=5227239396664151067,9
OPERATIONAL,TRUE,TRUE,Kecamatan Mandalajati,Kota Bandung,Jawa Barat,0,-6.9046564,107.676994,MIXUE ARCAMANIK,ChIJa9DKJS_daC4RizVoPi93FYk,2,4.5,https://maps.google.com/?cid=9877932402501236107,203
OPERATIONAL,FALSE,FALSE,Engal,Kota Bandar Lampung,Lampung,0,-5.4287376,105.275635,"Mixue gatot subroto,pahoman,Bandar lampung",ChIJabfVpTrbQC4RyD9wIwIaiOY,0,4.9,https://maps.google.com/?cid=16611555822042890184,27
OPERATIONAL,FALSE,FALSE,Kecamatan Karawaci,Kota Tangerang,Banten,0857-1079-7725,-6.1782484,106.6252,MIXUE MERDEKA RAYA,ChIJARGSyML_aS4RI2owDdzRsVA,0,5,https://maps.google.com/?cid=5814659336956308003,3
OPERATIONAL,TRUE,TRUE,Jatinegara,East Jakarta City,Jakarta,0,-6.2239175,106.87802,Mixue Mall Bassura,ChIJaWGrsDrzaS4RpHJzz3E44MI,0,4.2,https://maps.google.com/?cid=14042285699604116132,27
OPERATIONAL,FALSE,TRUE,Kecamatan Taman Sari,Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,0,-6.136438,106.81396,Mixue Kota Tua,ChIJAwQlmhodai4RdDdfHvCaj70,0,4,https://maps.google.com/?cid=13659306550930388852,24
OPERATIONAL,FALSE,FALSE,Junrejo,Batu City,East Java,0,-7.897841,112.55401,Mixue dinomall,ChIJaxCc3jyBeC4RVDvcEj2P6k4,0,5,https://maps.google.com/?cid=5686514971980872532,5
OPERATIONAL,FALSE,TRUE,Pasar Minggu,Jakarta,Daerah Khusus Ibukota Jakarta,0819-3419-6686,-6.2853293,106.84337,Mixue Pasar Minggu,ChIJaxJN5xDzaS4RWMD72EzCOH4,0,4.4,https://maps.google.com/?cid=9095233082788397144,72
OPERATIONAL,FALSE,FALSE,Kecamatan Serang,Kota Serang,Banten,0896-4351-2200,-6.11841,106.14013,Mixue Lontarbaru,ChIJaXXuYvqLQS4RWvY_6gelU2w,0,5,https://maps.google.com/?cid=7805764032576616026,3
OPERATIONAL,TRUE,TRUE,Kecamatan Pancoran Mas,Kota Depok,Jawa Barat,0895-2393-0700,-6.395934,106.803535,Mixue Sawangan Raya,ChIJaybA2ETpaS4REnRdzK_xGZc,0,4.8,https://maps.google.com/?cid=10887999311495132178,95
OPERATIONAL,TRUE,FALSE,Kecamatan Kuta,Kabupaten Badung,Bali,0857-2265-3288,-8.685043,115.17093,MIXUE Seminyak Dewi Saraswati 蜜雪冰城,ChIJAYjny0xH0i0RrYTaaqlGkts,0,4.9,https://maps.google.com/?cid=15821786134362096813,56
OPERATIONAL,FALSE,FALSE,Kecamatan Simokerto,Kota Surabaya,Jawa Timur,0813-3607-1398,-7.2385025,112.74551,MIXUE - Kapasan,ChIJb1KXI1f51y0Rh_0QMedx0XA,0,4.3,https://maps.google.com/?cid=8129404040155037063,30
OPERATIONAL,FALSE,TRUE,Kecamatan Mantrijeron,Kota Yogyakarta,Daerah Istimewa Yogyakarta,0822-2767-2323,-7.8221684,110.36766,MIXUE PARIS JOGJA,ChIJB2gCbedXei4Rafll8vk5WXM,0,4.1,https://maps.google.com/?cid=8311738332965370217,17
OPERATIONAL,TRUE,TRUE,Kecamatan Ngaglik,Kabupaten Sleman,Daerah Istimewa Yogyakarta,0,-7.727047,110.39931,Mixue Jakal,ChIJb2n89IRZei4R9zxsqAM9OEQ,0,4.6,https://maps.google.com/?cid=4915746079194758391,566
OPERATIONAL,FALSE,TRUE,Kecamatan Banyumanik,Kota Semarang,Jawa Tengah,0,-7.0654345,110.415276,Mixue Sukun,ChIJB2VNsbCJcC4Res1SdYTG_Mo,0,4.7,https://maps.google.com/?cid=14626783961998871930,42
OPERATIONAL,FALSE,FALSE,Kecamatan Banyumanik,Kota Semarang,Jawa Tengah,0813-9009-9510,-7.074544,110.41517,Mixue Karangrejo,ChIJb65C8VGJcC4Rn05Op4-broo,0,0,https://maps.google.com/?cid=9993095664471264927,0
OPERATIONAL,FALSE,FALSE,Kecamatan Sukun,Kota Malang,Jawa Timur,0821-3900-8770,-7.9648104,112.60401,Mixue Puncak Mandala Tidar,ChIJb6tARViDeC4R7PWhSi2LFd8,0,4.8,https://maps.google.com/?cid=16074907471610770924,12
OPERATIONAL,FALSE,FALSE,Kecamatan Bugul Kidul,Kota Pasuruan,Jawa Timur,0812-1290-0997,-7.644876,112.91383,Mixue Veteran Pasuruan,ChIJB77186DH1y0R_5e8I2kYlsU,0,5,https://maps.google.com/?cid=14237594111828596735,6
OPERATIONAL,FALSE,FALSE,Kecamatan Kepanjenkidul,Kota Blitar,Jawa Timur,0,-8.097021,112.16325,Mixue Semeru Blitar,ChIJB8OhnnvteC4R9vUAoc-YlbE,0,4.4,https://maps.google.com/?cid=12796301933769979382,9
OPERATIONAL,FALSE,FALSE,Kecamatan Karanganyar,Kabupaten Karanganyar,Jawa Tengah,0,-7.599851,110.950005,Mixue Taman Pancasila,ChIJb8U789UZei4R9YrRNCgFTf0,0,0,https://maps.google.com/?cid=18252250535045466869,0
OPERATIONAL,TRUE,TRUE,Kecamatan Klojen,Kota Malang,Jawa Timur,0812-2525-2205,-7.9665666,112.61374,Mixue Galunggung,ChIJBQ4rZm2DeC4RW1HyW0u2vcs,0,5,https://maps.google.com/?cid=14681090795079094619,35
OPERATIONAL,FALSE,TRUE,Kecamatan Sepatan,Kabupaten Tangerang,Banten,0,-6.1213436,106.57816,MIXUE SEPATAN,ChIJBRgDtXUBai4REA0JZlK243A,0,4.5,https://maps.google.com/?cid=8134545816976690448,45
OPERATIONAL,TRUE,TRUE,Kecamatan Parung Panjang,Kabupaten Bogor,Jawa Barat,0813-8726-9687,-6.3523674,106.56802,MIXUE PARUNG PANJANG,ChIJBTrYj5XjaS4R4WQ7WX6z0eY,0,4.3,https://maps.google.com/?cid=16632272254100268257,70
OPERATIONAL,FALSE,FALSE,Kecamatan Bogor Timur,Kota Bogor,Jawa Barat,0811-1450-821,-6.6196675,106.82104,Mixue Bantar Kemang 885 Bogor,ChIJBVhW3vnHaS4RinNzLdRxsB0,0,5,https://maps.google.com/?cid=2139334979110531978,1
OPERATIONAL,FALSE,FALSE,Palimanan,Cirebon,West Java,0,-6.708619,108.434135,MIXUE PALIMANAN,ChIJBWQC3PPhbi4Rwn1644JhEoY,0,5,https://maps.google.com/?cid=9660891365453233602,2
OPERATIONAL,FALSE,TRUE,Kecamatan Jati,Kabupaten Kudus,Jawa Tengah,0,-6.817705,110.84009,Mixue Ronggolawe Kudus,ChIJBy3vU-jFcC4Ru2aVcDWKze8,0,5,https://maps.google.com/?cid=17279619307417200315,1
OPERATIONAL,FALSE,FALSE,Kecamatan Bandung Kidul,Kota Bandung,Jawa Barat,0877-7688-8880,-6.9530764,107.62419,Mixue Batununggal,ChIJBy5aWb_paC4R_7U_6B9a8w4,0,4.8,https://maps.google.com/?cid=1077303828958655999,25
OPERATIONAL,FALSE,TRUE,Kecamatan Kota Tengah,Kota Gorontalo,Gorontalo,0,0.5430446,123.05933,MIXUE Gorontalo,ChIJBylWl7greTIRnzgDovwo3kI,0,4.6,https://maps.google.com/?cid=4818333716847999135,82
OPERATIONAL,TRUE,TRUE,Kecamatan Blimbing,Kota Malang,Jawa Timur,0813-5943-6125,-7.941047,112.64016,Mixue Blimbing Malang,ChIJbzbE84Qp1i0ROWaqlI11r60,0,4.4,https://maps.google.com/?cid=12515351140430931513,123
OPERATIONAL,FALSE,FALSE,Kecamatan Jombang,Kota Cilegon,Banten,0,-6.013996,106.05723,Mixue jombang cilegon,ChIJC-S4hXSPQS4RK12tfw4YapM,0,3.5,https://maps.google.com/?cid=10622329121657412907,27
OPERATIONAL,FALSE,TRUE,Kecamatan Sail,Kota Pekanbaru,Riau,0812-6756-1108,0.5032856,101.454254,MIXUE SUDIRMAN,ChIJc_PuxVuv1TER_Ms-NSi_0BM,0,4.3,https://maps.google.com/?cid=1427851261289352188,29
OPERATIONAL,TRUE,TRUE,Kecamatan Klojen,Kota Malang,Jawa Timur,0821-3900-8767,-7.9835496,112.63018,Mixue Alun-Alun Malang,ChIJc02Congp1i0RQgKAwUHRWmE,0,4.2,https://maps.google.com/?cid=7015149449932440130,30
OPERATIONAL,TRUE,TRUE,Kecamatan Cisaat,Kota Sukabumi,Jawa Barat,0,-6.9095626,106.894035,Mixue Cisaat,ChIJc07P3NE3aC4RSt2d1Qs9l60,0,4.7,https://maps.google.com/?cid=12508533611082669386,101
OPERATIONAL,FALSE,FALSE,Kecamatan Sukodono,Kabupaten Sidoarjo,Jawa Timur,0851-7330-1321,-7.415778,112.67428,Mixue Sukodono,ChIJc0pToeHj1y0R1sn72gA0FIM,0,5,https://maps.google.com/?cid=9445231496781351382,2
OPERATIONAL,FALSE,FALSE,Plered,Purwakarta Regency,West Java,0,-6.6714315,107.371765,Toko Mixue,ChIJC0R_bzcHaS4RuVEYznOsSlo,0,3,https://maps.google.com/?cid=6506202225069019577,1
OPERATIONAL,FALSE,FALSE,Kecamatan Kuta Utara,Kabupaten Badung,Bali,0,-8.625219,115.17104,MIXUE DALUNG PERMAI,ChIJC1pz2lM50i0RAGRq6nGWr0Q,0,4.6,https://maps.google.com/?cid=4949339931511776256,32
OPERATIONAL,FALSE,TRUE,Kecamatan Pekalipan,Kota Cirebon,Jawa Barat,0812-2001-7141,-6.718312,108.56333,MIXUE CIREBON PEKALANGAN,ChIJC3qLYnHjbi4RODTAu2pO30w,0,4.6,https://maps.google.com/?cid=5539232287012435000,316
OPERATIONAL,TRUE,TRUE,Kecamatan Grogol petamburan,Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,0821-1007-5901,-6.1641045,106.791084,Mixue Grogol,ChIJc4XTTbL3aS4RCz2LeMX0wNE,0,4.6,https://maps.google.com/?cid=15114349478423510283,127
OPERATIONAL,TRUE,TRUE,Kecamatan Penjaringan,Kota Jakarta Utara,Daerah Khusus Ibukota Jakarta,0,-6.137819,106.78526,Mixue Teluk Gong,ChIJc78BmO_3aS4RP3DHo4N8EeU,0,4.4,https://maps.google.com/?cid=16506111014119895103,67
OPERATIONAL,TRUE,TRUE,Kecamatan Regol,Kota Bandung,Jawa Barat,0812-8484-8074,-6.9235845,107.606415,Mixue Dewi Sartika,ChIJc80IXqnnaC4Rbd9_ragmrQU,0,4.1,https://maps.google.com/?cid=409025647067783021,52
OPERATIONAL,TRUE,TRUE,Kecamatan Grogol petamburan,Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,0812-1234-1736,-6.173955,106.787895,Mixue Tanjung Duren,ChIJCa3ztU73aS4RqHoXU-YgTRM,0,4.6,https://maps.google.com/?cid=1390804033535965864,152
OPERATIONAL,TRUE,TRUE,Kecamatan Ujung Berung,Kota Bandung,Jawa Barat,0877-9000-6836,-6.913019,107.694435,Mixue Ujung Berung,ChIJcaVE3bzdaC4R1dwOFYvy4_4,1,4.6,https://maps.google.com/?cid=18366790384514686165,390
OPERATIONAL,TRUE,TRUE,Kecamatan Kuningan,Kabupaten Kuningan,Jawa Barat,0813-2009-0944,-6.9794893,108.4803,MIXUE Siliwangi Kuningan,ChIJcczel9oVby4RMjFItLj6bO8,0,4.5,https://maps.google.com/?cid=17252439943755084082,131
OPERATIONAL,FALSE,FALSE,Kecamatan Pedurungan,Kota Semarang,Jawa Tengah,0882-2136-8357,-6.9988046,110.45599,Mixue Supriyadi Semarang,ChIJCe84rVeNcC4RSQeJKRlSSgs,0,5,https://maps.google.com/?cid=813552950718302025,3
OPERATIONAL,TRUE,TRUE,Kecamatan Coblong,Kota Bandung,Jawa Barat,0,-6.893438,107.60497,Mixue Ciwalk,ChIJCefVCznnaC4R7zMAcsxmuY0,0,4,https://maps.google.com/?cid=10212306658311287791,21
OPERATIONAL,TRUE,TRUE,Kecamatan Cianjur,Kabupaten Cianjur,Jawa Barat,0,-6.826482,107.135056,Mixue Joglo Cianjur,ChIJCeGJkvZTaC4Rk8TF7hN85k4,2,4.7,https://maps.google.com/?cid=5685368004653991059,298
OPERATIONAL,FALSE,FALSE,Kecamatan Wonokromo,Kota Surabaya,Jawa Timur,0856-0775-1575,-7.3094873,112.73445,Mixue Ice Cream & Tea Royal Plaza,ChIJCeuJBm_71y0R20TFSu-Bhno,0,4.5,https://maps.google.com/?cid=8828886984258045147,58
OPERATIONAL,FALSE,TRUE,Kecamatan Tandes,Kota Surabaya,Jawa Timur,0818-0313-1648,-7.2606955,112.6674,Mixue Ice Cream & Tea - Manukan,ChIJcfF3aAr_1y0RbDBquroBQYk,0,4.5,https://maps.google.com/?cid=9890188158185386092,134
OPERATIONAL,FALSE,TRUE,Kecamatan Cilacap Selatan,Kabupaten Cilacap,Jawa Tengah,0,-7.71432,109.00585,MIXUE Lomanis,ChIJCR9jS_kTZS4RthW16_DCof8,0,4.6,https://maps.google.com/?cid=18420218290924492214,62
OPERATIONAL,FALSE,FALSE,Kecamatan Ciledug,Kabupaten Cirebon,Jawa Barat,0,-6.9068074,108.74094,Mixue es cream,ChIJcT3ZdsoJby4RXZMtaaWX8FI,0,3.7,https://maps.google.com/?cid=5976443442210640733,21
OPERATIONAL,TRUE,TRUE,Kecamatan Cianjur,Kabupaten Cianjur,Jawa Barat,0,-6.8224297,107.14613,MIXUE CIKIDANG,ChIJCTJcARBTaC4RMtK-vynOJpY,0,4.7,https://maps.google.com/?cid=10819561833510130226,52
OPERATIONAL,TRUE,TRUE,Kecamatan Bogor Utara,Kota Bogor,Jawa Barat,0,-6.5468054,106.82429,Mixue ciluar,ChIJcTrrvx7HaS4R1qvhg4BpRmk,0,4.4,https://maps.google.com/?cid=7585866623041514454,25
OPERATIONAL,FALSE,TRUE,Kecamatan Cilacap Tengah,Kabupaten Cilacap,Jawa Tengah,0,-7.7222953,109.01141,MIXUE Katamso,ChIJcX1mZmETZS4RrHrT7A8GC4w,0,4.5,https://maps.google.com/?cid=10091166055521286828,63
OPERATIONAL,TRUE,TRUE,Kecamatan Semarang Timur,Kota Semarang,Jawa Tengah,0896-6938-3801,-6.969946,110.435844,Mixue Citarum,ChIJcy9aXNDzcC4RIcbl4oFm4yo,0,4.5,https://maps.google.com/?cid=3090426477349815841,53
OPERATIONAL,FALSE,FALSE,Kecamatan Parungkuda,Kabupaten Sukabumi,Jawa Barat,0817-1777-7795,-6.8487597,106.76223,Mixue Parungkuda Sukabumi,ChIJCYZynMYzaC4RhARsArS9cd0,0,0,https://maps.google.com/?cid=15956743535582774404,0
OPERATIONAL,FALSE,FALSE,Kecamatan Kotagede,Kota Yogyakarta,Daerah Istimewa Yogyakarta,0877-7051-7591,-7.8024135,110.40136,mixue kusumanegara,ChIJczi2lyRXei4RSiTuQQOqrSM,0,5,https://maps.google.com/?cid=2570897893266170954,3
OPERATIONAL,TRUE,TRUE,Kecamatan Rungkut,Kota Surabaya,Jawa Timur,0878-0200-4890,-7.321887,112.78078,Mixue Merr,ChIJCZxW60v71y0R94lDjhGgaIU,1,4.6,https://maps.google.com/?cid=9613109401884002807,532
OPERATIONAL,FALSE,TRUE,Malang,Kota Malang,Jawa Timur,0,-7.9565988,112.61865,Mixue Matos,ChIJd_68gd6DeC4RLVmMMmIRk1E,0,3.7,https://maps.google.com/?cid=5878061052101155117,11
OPERATIONAL,TRUE,TRUE,Kecamatan Kemiling,Kabupaten lampung,Lampung,0821-7374-5252,-5.399922,105.21066,Mixue Kemiling,ChIJd_o4VN3RQC4ReUI_iQi-fzU,0,4.7,https://maps.google.com/?cid=3855008749924074105,121
OPERATIONAL,FALSE,FALSE,Kecamatan Dukuhpakis,Kota Surabaya,Jawa Timur,0889-8919-9856,-7.284971,112.694374,Mixue HR Mohammad,ChIJD1cYF1P91y0Rf4oyWVWGpVw,0,5,https://maps.google.com/?cid=6675889723773454975,2
OPERATIONAL,FALSE,FALSE,Kecamatan Sukolilo,Kota Surabaya,Jawa Timur,0,-7.3049674,112.78136,Mixue Ice Cream & Tea - Sukolilo,ChIJd2-W4Zv71y0RFZUY5M3k0mE,0,4.8,https://maps.google.com/?cid=7048947939734492437,12
OPERATIONAL,FALSE,TRUE,Kecamatan Cibinong,Kabupaten Bogor,Jawa Barat,0813-9985-5412,-6.515198,106.80771,MIXUE Karadenan,ChIJD23xQLXDaS4RDKFJfePIqBg,0,4.9,https://maps.google.com/?cid=1776890932382769420,33
OPERATIONAL,TRUE,TRUE,Kecamatan Duren Sawit,Kota Jakarta Timur,Daerah Khusus Ibukota Jakarta,0895-8050-40030,-6.221072,106.91702,MIXUE Buaran,ChIJd4q-Z2yNaS4RQezQJxNz05M,0,4.3,https://maps.google.com/?cid=10651984069770931265,50
OPERATIONAL,TRUE,TRUE,Kecamatan Sukasari,Kota Bandung,Jawa Barat,0812-1796-7288,-6.878953,107.576935,Mixue Sarimanah,ChIJD6thYAfnaC4RAIBqbtqCpiQ,0,4.7,https://maps.google.com/?cid=2640942106166329344,90
OPERATIONAL,FALSE,TRUE,Tulungagung,Tulungagung Regency,East Java,0821-3969-0550,-8.073458,111.904144,Mixue Tulungagung,ChIJd6WXvk3jeC4RGBfWNnmW_NM,0,4.5,https://maps.google.com/?cid=15275249483489089304,78
OPERATIONAL,TRUE,TRUE,Kecamatan Bandung Wetan,Kota Bandung,Jawa Barat,0812-3793-2705,-6.9054604,107.61695,Mixue Banda,ChIJd72U91bnaC4RwrB13bJ1U90,0,4.5,https://maps.google.com/?cid=15948220116529164482,22
OPERATIONAL,FALSE,FALSE,Kecamatan Pedurungan,Kota Semarang,Jawa Tengah,0,-6.99051,110.45332,Mixue medoho,ChIJd78eL8yNcC4RyPD-_LwnjtQ,0,4.7,https://maps.google.com/?cid=15316223075385536712,3
OPERATIONAL,TRUE,TRUE,Majalaya,Bandung Regency,West Java,0896-2910-2050,-7.0493436,107.762,Mixue Majalaya,ChIJd8ZrXs7BaC4RHKw6QboWlUg,0,4.4,https://maps.google.com/?cid=5230111531474791452,223
OPERATIONAL,FALSE,FALSE,Kecamatan Wonokromo,Kota Surabaya,Jawa Timur,0,-7.298688,112.75548,Mixue Ice Cream & Tea - Bratang,ChIJDcLEahH71y0RtbspD5EUOO8,0,4.6,https://maps.google.com/?cid=17237550187017780149,7
OPERATIONAL,TRUE,TRUE,Kecamatan Pekalongan Barat,Kota Pekalongan,Jawa Tengah,0895-2804-2201,-6.888314,109.67103,Mixue Pekalongan,ChIJddE5xnIlcC4R75HNcXxcOZc,2,4.5,https://maps.google.com/?cid=10896842462954623471,188
OPERATIONAL,FALSE,TRUE,Kecamatan Kasihan,Kabupaten Bantul,Daerah Istimewa Yogyakarta,0,-7.800636,110.34284,MIXUE KADIPIRO,ChIJDdQn0jtXei4RC4KyEYJl-fs,0,4.7,https://maps.google.com/?cid=18156654982037930507,63
OPERATIONAL,FALSE,FALSE,Kecamatan Sawahan,Kota Surabaya,Jawa Timur,0895-6121-49922,-7.267849,112.71918,Mixue Ice Cream & Tea - Petemon,ChIJdenWZFj51y0R8AxIbIV5JIQ,0,4.3,https://maps.google.com/?cid=9521869126122343664,46
OPERATIONAL,TRUE,TRUE,Kecamatan Ciparay,Kabupaten Bandung,Jawa Barat,0817-1778-8787,-7.0369344,107.712555,MIXUE ALUN-ALUN CIPARAY,ChIJDf7kfYzBaC4RGMvtnxbiJLc,0,3.7,https://maps.google.com/?cid=13196921394902715160,24
